data_item_size,err,implementation,mbz,mode,more,nb_items,request_code,response,seq,data,amp_fac,min_amp,max_amp,count_amp
0.0,0.0,3.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,dummy,32.55555555555556,0.0,65.11111111111111,26092
0.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,dummy,29.0,13.0,58.0,23906
0.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,dummy,12.555555555555555,12.555555555555555,12.555555555555555,1
0.0,0.0,3.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,dummy,2.111111111111111,2.111111111111111,2.111111111111111,1
