amp_fac,server_id,auth,data_item_size,err,implementation,mbz,mode,more,nb_items,request_code,response,seq,version,data
25.333333333333332,IP_8080,1,0,0,3,0,7,0,2742,16,0,0,3,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,2650,16,0,0,4,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,3013,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,2933,16,0,0,3,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,2674,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,2589,16,0,0,4,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,3249,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,2145,16,0,0,4,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,3172,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,1161,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,3128,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,961,16,0,0,4,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,230,16,0,0,4,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,3920,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,2206,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,3280,16,0,0,3,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,758,16,0,0,3,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,236,16,0,0,4,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,455,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,1543,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,1432,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,2759,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,1894,16,0,0,2,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,2044,16,0,0,3,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,3099,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,1306,16,0,0,4,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,2810,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,858,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,3270,16,0,0,3,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,1624,16,0,0,4,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,3194,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,656,16,0,0,3,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,1527,16,0,0,4,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,676,16,0,0,3,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,2678,16,0,0,3,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,1408,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,1534,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,2161,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,2081,16,0,0,3,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,1472,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,3424,16,0,0,2,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,1264,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,1014,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,2302,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,3782,16,0,0,2,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,281,16,0,0,4,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,924,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,253,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,3727,16,0,0,2,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,1566,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,1692,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,3705,16,0,0,3,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,1417,16,0,0,3,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,3908,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,2070,16,0,0,2,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,3058,16,0,0,2,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,1042,16,0,0,4,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,459,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,210,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,1144,16,0,0,2,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,1750,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,1608,16,0,0,4,dummy
25.333333333333332,IP_8080,0,0,0,3,0,7,0,3767,16,0,0,4,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,4055,16,0,0,3,dummy
25.333333333333332,IP_8080,1,0,0,3,0,7,0,2216,16,0,0,3,dummy
